timestamp,open,high,low,close,volume
2017-10-19,990.0000,991.0500,980.2400,986.6100,3040066
2017-10-18,1009.2700,1022.3100,996.5500,997.0000,2477357
2017-10-17,1005.5900,1011.4700,1004.3800,1009.1300,2307075
2017-10-16,1008.4400,1009.5700,1001.0400,1006.3400,1991556
2017-10-13,1007.0000,1007.7700,1001.0300,1002.9400,2399403
2017-10-12,996.8100,1008.4400,992.4000,1000.9300,4056172
2017-10-11,991.2700,995.5000,986.6950,995.0000,2310872
2017-10-10,996.6700,997.9500,980.0990,987.2000,3062820
2017-10-09,993.2400,998.5000,987.5000,990.9900,2927994
2017-10-06,975.6400,995.7500,975.6400,989.5800,3719840
2017-10-05,970.0000,981.5100,969.6400,980.8500,3119487
2017-10-04,954.2100,967.7900,954.0500,965.4500,2460721
2017-10-03,958.0000,963.6900,950.3700,957.1000,2643484
2017-10-02,964.0000,967.3050,952.1201,959.1900,2415846
2017-09-29,960.1100,964.8300,958.3750,961.3500,2411643
2017-09-28,951.8600,959.7000,950.1010,956.4000,2512567
2017-09-27,948.0000,955.3000,943.3000,950.8700,3111263
2017-09-26,945.4900,948.6300,931.7500,938.6000,3464183
2017-09-25,949.3100,949.4200,932.8900,939.7900,5065542
2017-09-22,961.0100,965.6100,954.4200,955.1000,2602418
2017-09-21,971.3100,971.7000,962.0200,964.6500,2252940
2017-09-20,971.7900,974.8100,962.1626,973.2100,2727355
2017-09-19,977.2500,978.2400,967.4600,969.8600,2614059
2017-09-18,990.4000,992.7922,968.1700,974.1900,3376772
2017-09-15,993.0100,996.2500,984.0300,986.7900,3697742
2017-09-14,996.8000,998.5600,987.7400,992.2100,3788472
2017-09-13,983.9700,1000.0000,979.4200,999.6000,3314978
2017-09-12,983.2700,984.6718,975.5170,982.5800,2444699
2017-09-11,974.4600,981.9400,974.2200,977.9600,2134582
2017-09-08,979.1000,979.8800,963.4700,965.9000,2578269
2017-09-07,974.0000,980.5900,972.5500,979.4700,2536000
2017-09-06,968.3200,971.8400,960.6000,967.8000,2106605
2017-09-05,975.4000,976.7699,960.3700,965.2700,2875228
2017-09-01,984.2000,984.5000,976.8750,978.2500,2423132
2017-08-31,974.7000,981.0000,972.7600,980.6000,3280945
2017-08-30,958.4400,969.4100,956.9062,967.5900,2860718
2017-08-29,940.0000,956.0000,936.3300,954.0600,2853972
2017-08-28,946.5400,953.0000,942.2500,946.0200,2529087
2017-08-25,956.0000,957.6210,944.1000,945.2600,3292776
2017-08-24,957.4200,959.0000,941.1400,952.4500,5086748
2017-08-23,959.3800,962.0000,954.2000,958.0000,2590245
2017-08-22,955.5200,967.9300,955.4950,966.9000,2718261
2017-08-21,957.5700,961.2000,945.4600,953.2900,3008450
2017-08-18,961.4000,965.4300,954.6500,958.4700,3248677
2017-08-17,977.8400,977.8400,960.3200,960.5700,3396045
2017-08-16,981.6500,986.4605,973.2200,978.1800,3096051
2017-08-15,988.9000,991.7400,982.0000,982.7400,2513139
2017-08-14,978.4100,985.5000,976.1900,983.3000,3008007
2017-08-11,960.0000,970.3900,951.3800,967.9900,3431423
2017-08-10,976.2950,979.8600,954.6800,956.9200,5560388
2017-08-09,982.6000,988.0000,975.2700,982.0100,3434077
2017-08-08,994.3500,996.2800,985.7900,989.8400,2847527
2017-08-07,990.6500,995.0000,987.1400,992.2700,2676607
2017-08-04,989.6800,991.6720,982.0000,987.5800,2704026
2017-08-03,999.4700,999.5000,984.5900,986.9200,3203134
2017-08-02,1001.7700,1003.2100,981.7300,995.8900,4017780
2017-08-01,990.6500,995.0000,987.1400,992.2700,4421395
2017-07-31,1019.0500,1019.0500,987.0200,987.7800,7246638
2017-07-28,1012.1400,1032.8500,1001.0000,1020.0400,7624498
2017-07-27,1069.5500,1083.3100,1040.1800,1046.0000,9905158
2017-07-26,1043.2000,1053.2000,1043.2000,1052.8000,2828980
2017-07-25,1038.0500,1043.3300,1032.4800,1039.8700,2432328
2017-07-24,1028.3400,1043.0100,1027.4300,1038.9500,3212499
2017-07-21,1021.2800,1026.1000,1011.0000,1025.6700,2677517
2017-07-20,1031.5900,1034.9700,1022.5200,1028.7000,2964341
2017-07-19,1025.0000,1031.5900,1022.5000,1026.8700,2936902
2017-07-18,1006.0000,1026.0300,1004.0000,1024.4500,3957892
2017-07-17,1004.6900,1014.7500,1003.8100,1010.0400,3636801
2017-07-14,1002.4000,1004.4500,996.8900,1001.8100,2066362
2017-07-13,1004.6200,1006.8800,995.9000,1000.6300,2864533
2017-07-12,1000.6500,1008.5500,998.1000,1006.5100,3491988
2017-07-11,993.0000,995.9900,983.7200,994.1300,2947479
2017-07-10,985.0000,999.4392,983.5000,996.4700,3462884
2017-07-07,969.5500,980.1100,969.1400,978.7600,2582645
2017-07-06,964.6600,974.4000,959.0200,965.1400,3229378
2017-07-05,961.5300,975.0000,955.2500,971.4000,3587645
2017-07-03,972.7900,974.4900,951.0001,953.6600,2908267
2017-06-30,980.1200,983.4700,967.6100,968.0000,3309138
2017-06-29,979.0000,987.5600,965.2500,975.9300,4246765
2017-06-28,978.5500,990.6800,969.2100,990.3300,3708638
2017-06-27,990.6900,998.8000,976.0000,976.7800,3735360
2017-06-26,1008.5000,1009.8000,992.0000,993.9800,3347195
2017-06-23,1002.5400,1004.6200,998.0200,1003.7400,2645973
2017-06-22,1002.2300,1006.9600,997.2000,1001.3000,2221035
2017-06-21,998.7000,1002.7200,992.6518,1002.2300,2892563
2017-06-20,998.0000,1004.8800,992.0200,992.5900,4040990
2017-06-19,1017.0000,1017.0000,989.9000,995.1700,4967600
2017-06-16,996.0000,999.7500,982.0000,987.7100,11314754
2017-06-15,958.7000,965.7300,950.8600,964.1700,5202147
2017-06-14,988.5900,990.3400,966.7100,976.4700,3943670
2017-06-13,977.9900,984.5000,966.1000,980.7900,4533933
2017-06-12,967.0000,975.9500,945.0000,964.9100,9393802
2017-06-09,1012.5000,1012.9900,927.0000,978.3100,7647692
2017-06-08,1012.0600,1013.6100,1006.1100,1010.2700,2724408
2017-06-07,1005.9500,1010.2500,1002.0000,1010.0700,2779551
2017-06-06,1012.0000,1016.5000,1001.2500,1003.0000,3298378
2017-06-05,1007.2300,1013.2100,1003.5100,1011.3400,2676857
2017-06-02,998.9900,1008.4800,995.6700,1006.7300,3714954
2017-06-01,998.5900,998.9900,991.3700,995.9500,2384298
2017-05-31,1000.0000,1000.1200,982.1600,994.6200,3912535
2017-05-30,996.5100,1001.2000,995.5200,996.7000,3245760
2017-05-26,995.0000,998.6500,989.2491,995.7800,3394090
2017-05-25,984.8500,999.0000,982.1100,993.3800,4737390
2017-05-24,976.0000,981.0000,970.2300,980.3500,2407995
2017-05-23,975.0200,975.2000,966.8500,971.5400,2395510
2017-05-22,964.0000,971.3800,962.9000,970.6700,2613805
2017-05-19,962.8400,968.9200,959.7200,959.8400,3846299
2017-05-18,944.8000,962.7500,944.7600,958.4900,3876816
2017-05-17,954.7000,960.3957,944.1200,944.7600,5073254
2017-05-16,961.0000,970.0600,960.9100,966.0700,3050005
2017-05-15,958.7300,963.1500,956.0550,957.9700,4245856
2017-05-12,954.5000,962.7900,951.5300,961.3500,3605620
2017-05-11,945.1100,950.2900,940.7750,947.6200,2135393
2017-05-10,953.5000,953.7499,945.0000,948.9500,2083441
2017-05-09,952.8000,957.8900,950.2000,952.8200,3230630
2017-05-08,940.9500,949.0500,939.2100,949.0400,3370672
2017-05-05,940.5200,940.7900,930.3000,934.1500,2856585
2017-05-04,944.7500,945.0000,934.2150,937.5300,2380874
2017-05-03,946.0000,946.0000,935.9000,941.0300,3544234
2017-05-02,946.6450,950.1000,941.4130,946.9400,3800912
2017-05-01,927.8000,954.4000,927.8000,948.2300,5415793
2017-04-28,948.8300,949.5900,924.3335,924.9900,7278819
2017-04-27,914.3900,921.8600,912.1100,918.3800,4255693
2017-04-26,910.3000,915.7490,907.5600,909.2900,2562595
2017-04-25,907.0400,909.4800,903.0000,907.6200,3367734
2017-04-24,908.6800,909.9900,903.8200,907.4100,3118123
2017-04-21,902.6700,903.6500,896.7700,898.5300,2420494
2017-04-20,899.7000,905.3200,896.2900,902.0600,2814441
2017-04-19,907.8400,910.5000,897.3690,899.2000,2870242
2017-04-18,900.9900,909.6100,900.7800,903.7800,2999238
2017-04-17,887.5000,902.3800,887.5000,901.9900,2854673
2017-04-13,891.4500,894.9700,884.4900,884.6700,3174583
2017-04-12,903.0900,904.0900,895.2501,896.2300,2456140
2017-04-11,907.0400,911.2400,897.5000,902.3600,3012743
2017-04-10,899.6300,908.5100,899.0000,907.0400,3184301
2017-04-07,899.6500,900.0900,889.3100,894.8800,3707367
2017-04-06,913.8000,917.1899,894.4927,898.2800,6344065
2017-04-05,910.8200,923.7200,905.6200,909.2800,7508370
2017-04-04,891.5000,908.5384,890.2800,906.8300,4984656
2017-04-03,888.0000,893.4900,885.4200,891.5100,3422328
2017-03-31,877.0000,890.3500,876.6500,886.5400,3957612
2017-03-30,874.9500,877.0600,871.6600,876.3400,2762730
2017-03-29,859.0500,876.4380,859.0200,874.3200,4485770
2017-03-28,851.7500,858.4600,850.1000,856.0000,3041633
2017-03-27,838.0700,850.3000,833.5000,846.8200,2755775
2017-03-24,851.6800,851.8000,843.5300,845.6100,2138269
2017-03-23,848.2000,850.8900,844.8000,847.3800,1952964
2017-03-22,840.4300,849.3700,839.0500,848.0600,2658669
2017-03-21,858.8400,862.7950,841.3100,843.2000,4382852
2017-03-20,851.5100,857.8000,851.0100,856.9700,2282727
2017-03-17,853.4900,853.8300,850.6400,852.3100,3384403
2017-03-16,855.3000,855.5000,850.5100,853.4200,1842296
2017-03-15,854.3300,854.4500,847.1100,852.9700,2562176
2017-03-14,853.5500,853.7500,847.5500,852.5300,2130586
2017-03-13,851.7700,855.6900,851.7100,854.5900,1909672
2017-03-10,857.0000,857.3500,851.7200,852.4600,2436434
2017-03-09,851.0000,856.3999,850.3100,853.0000,2048187
2017-03-08,848.0000,853.0700,846.7900,850.5000,2288317
2017-03-07,845.4800,848.4600,843.7500,846.0200,2247554
2017-03-06,845.2300,848.4900,841.1200,846.6100,2610370
2017-03-03,847.2000,851.9850,846.2700,849.8800,1951575
2017-03-02,853.0800,854.8200,847.2800,848.9100,2132098
2017-03-01,853.0500,854.8300,849.0100,853.0800,2760083
2017-02-28,851.4500,854.0900,842.0500,845.0400,2793709
2017-02-27,842.3800,852.5000,839.6700,848.6400,2713627
2017-02-24,844.6900,845.8100,837.7501,845.2400,3687963
2017-02-23,857.5700,860.8600,848.0000,852.1900,3461984
2017-02-22,856.9500,858.4300,852.1800,855.6100,2616971
2017-02-21,848.8400,857.9800,847.2500,856.4400,3507742
2017-02-17,842.0000,847.2700,840.7300,845.0700,3112275
2017-02-16,841.8400,845.0000,839.3750,844.1400,2714667
2017-02-15,834.0000,842.8100,832.8200,842.7000,2968853
2017-02-14,837.0000,838.3100,831.4522,836.3900,2792442
2017-02-13,831.6200,842.9999,828.5500,836.5300,4172618
2017-02-10,823.8200,828.0000,822.8500,827.4600,2429609
2017-02-09,821.6000,825.0000,819.7100,821.3600,2484948
2017-02-08,812.6900,821.4790,812.5000,819.7100,2857985
2017-02-07,809.3100,816.1600,807.5000,812.5000,3466091
2017-02-06,809.8000,810.7200,803.0000,807.6400,3897301
2017-02-03,806.7200,818.3000,804.0000,810.2000,10868773
2017-02-02,836.5900,842.4900,828.2600,839.9500,7350492
2017-02-01,829.2100,833.7800,824.9400,832.3500,3850181
2017-01-31,823.7500,826.9900,819.5600,823.4800,3137196
2017-01-30,833.0000,833.5000,816.3800,830.3800,3747336
2017-01-27,839.0000,839.7000,829.4400,835.7700,2998700
2017-01-26,835.5300,843.8400,833.0000,839.1500,3586323
2017-01-25,825.7900,837.4183,825.2880,836.5200,4023078
2017-01-24,822.0000,823.9900,814.5000,822.4400,2971740
2017-01-23,806.8000,818.5000,805.0800,817.8800,2797474
2017-01-20,815.2800,816.0200,806.2600,808.3300,3376196
2017-01-19,810.0000,813.5100,807.3200,809.0400,2540784
2017-01-18,809.5000,811.7300,804.2700,807.4800,2354201
2017-01-17,815.7000,816.0000,803.4400,809.7200,3670529
2017-01-13,814.3200,821.6500,811.4000,817.1400,3791945
2017-01-12,800.3100,814.1300,799.5000,813.6400,4873922
2017-01-11,793.6600,799.5000,789.5100,799.0200,2992791
2017-01-10,796.6000,798.0000,789.5434,795.9000,2558369
2017-01-09,798.0000,801.7742,791.7700,796.9200,3446109
2017-01-06,782.3600,799.4400,778.4800,795.9900,5986234
2017-01-05,761.5500,782.3999,760.2557,780.4500,5830068
2017-01-04,758.3900,759.6800,754.2000,757.1800,2510526
2017-01-03,757.9200,758.7595,747.7000,753.6700,3521066
